,i1_legid,i1_hops,i1_dep_1_place,i1_rcf_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_dep_2_place,i1_rcf_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_dep_3_place,i1_rcf_3_place,i1_rcf_3_p,i1_rcf_3_e,origin,desti,order_date,planned_date,deliver_date,lead_time,value,cargo_price_unit,weight,risk_1,risk_2,risk_3,risk_all,distance,cargo_price
1159,707,2,SIN,HKG,405,275,HKG,CDG,755,651,?,?,0,0,SIN,CDG,2019-02-27 12:52:30,2019-02-28 08:12:30,2019-02-28 04:18:30,926,58885,0.41,2.59,2.5,3.0,0.0,5.5,6659.0,7071.19
1160,8539,1,AMS,ORD,1307,1047,?,?,0,0,?,?,0,0,AMS,ORD,2019-03-25 22:26:16,2019-03-26 20:13:16,2019-03-26 15:53:16,1047,63645,0.66,0.59,7.0,0.0,0.0,7.0,4106.0,1598.88
1161,10568,1,ARN,AMS,520,569,?,?,0,0,?,?,0,0,ARN,AMS,2019-01-13 16:24:55,2019-01-14 01:04:55,2019-01-14 01:53:55,569,46881,0.61,1.67,4.5,0.0,0.0,4.5,715.0,728.37
1162,6618,2,ZRH,LHR,370,137,LHR,DXB,660,727,?,?,0,0,ZRH,DXB,2019-01-13 19:07:19,2019-01-14 12:17:19,2019-01-14 09:31:19,864,32192,0.69,1.1,2.5,2.0,0.0,4.5,2961.0,2247.4
1163,11486,1,LHR,TLV,780,459,?,?,0,0,?,?,0,0,LHR,TLV,2019-02-09 07:02:14,2019-02-09 20:02:14,2019-02-09 14:41:14,459,22513,0.5,1.49,2.5,0.0,0.0,2.5,2228.0,1659.86
1164,7917,1,FCO,PVG,1200,892,?,?,0,0,?,?,0,0,FCO,PVG,2019-01-03 10:00:51,2019-01-04 06:00:51,2019-01-04 00:52:51,892,71303,0.75,3.86,2.5,0.0,0.0,2.5,5693.0,16481.24
1165,5188,2,ZRH,FRA,90,43,FRA,CDG,280,294,?,?,0,0,ZRH,CDG,2019-02-14 22:41:08,2019-02-15 04:51:08,2019-02-15 04:18:08,337,74314,0.33,3.1,3.5,4.0,0.0,7.5,296.0,302.81
1166,7957,1,FCO,PVG,1200,882,?,?,0,0,?,?,0,0,FCO,PVG,2019-01-25 05:12:37,2019-01-26 01:12:37,2019-01-25 19:54:37,882,4738,0.44,1.02,2.5,0.0,0.0,2.5,5693.0,2555.02
1167,962,1,DXB,AMS,900,1231,?,?,0,0,?,?,0,0,DXB,AMS,2019-03-28 16:06:37,2019-03-29 07:06:37,2019-03-29 12:37:37,1231,47681,0.38,0.06,4.0,0.0,0.0,4.0,3209.0,73.17
1168,6247,1,PVG,DXB,795,365,?,?,0,0,?,?,0,0,PVG,DXB,2019-02-28 22:41:08,2019-03-01 11:56:08,2019-03-01 04:46:08,365,35481,0.68,2.36,2.0,0.0,0.0,2.0,4004.0,6425.62
1169,9143,2,DUB,LHR,120,145,LHR,CDG,115,175,?,?,0,0,DUB,CDG,2019-01-16 20:11:04,2019-01-17 00:06:04,2019-01-17 01:31:04,320,90964,0.43,1.77,2.0,3.0,0.0,5.0,487.0,370.66
1170,14496,1,CDG,PVG,1250,899,?,?,0,0,?,?,0,0,CDG,PVG,2019-03-19 20:45:35,2019-03-20 17:35:35,2019-03-20 11:44:35,899,53742,0.7,1.76,3.0,0.0,0.0,3.0,5754.0,7088.93
1171,14362,1,PVG,MAD,1315,1040,?,?,0,0,?,?,0,0,PVG,MAD,2019-01-24 02:23:08,2019-01-25 00:18:08,2019-01-24 19:43:08,1040,13193,0.47,4.65,2.5,0.0,0.0,2.5,6376.0,13934.75
1172,9281,1,FRA,PVG,1220,931,?,?,0,0,?,?,0,0,FRA,PVG,2019-01-16 10:01:26,2019-01-17 06:21:26,2019-01-17 01:32:26,931,86313,0.48,2.06,3.0,0.0,0.0,3.0,5501.0,5439.39
1173,10635,1,FRA,DXB,995,829,?,?,0,0,?,?,0,0,FRA,DXB,2019-02-03 01:35:27,2019-02-03 18:10:27,2019-02-03 15:24:27,829,8875,0.63,0.64,3.0,0.0,0.0,3.0,3008.0,1212.83
1174,12213,1,DXB,AMS,930,900,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-07 06:55:56,2019-02-07 22:25:56,2019-02-07 21:55:56,900,50850,0.3,1.68,4.0,0.0,0.0,4.0,3209.0,1617.34
1175,867,2,DXB,PVG,790,419,PVG,BKK,1130,592,?,?,0,0,DXB,BKK,2019-03-26 15:33:23,2019-03-27 23:33:23,2019-03-27 08:24:23,1011,36981,0.43,1.06,2.0,2.0,0.0,4.0,3045.0,1387.91
1176,3813,1,FCO,PVG,1200,852,?,?,0,0,?,?,0,0,FCO,PVG,2019-03-09 10:14:53,2019-03-10 06:14:53,2019-03-10 00:26:53,852,85412,0.72,1.23,2.5,0.0,0.0,2.5,5693.0,5041.72
1177,6646,1,MUC,PVG,1370,1055,?,?,0,0,?,?,0,0,MUC,PVG,2019-03-31 22:24:44,2019-04-01 21:14:44,2019-04-01 15:59:44,1055,89152,0.78,0.41,2.0,0.0,0.0,2.0,5451.0,1743.23
1178,4600,1,FRA,CDG,285,187,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-14 08:38:01,2019-03-14 13:23:01,2019-03-14 11:45:01,187,87895,0.65,4.33,4.0,0.0,0.0,4.0,278.0,782.43
1179,7213,1,MUC,PVG,1370,1104,?,?,0,0,?,?,0,0,MUC,PVG,2019-03-11 10:08:53,2019-03-12 08:58:53,2019-03-12 04:32:53,1104,45856,0.38,1.43,2.0,0.0,0.0,2.0,5451.0,2962.07
1180,2259,2,BKK,AMS,880,735,AMS,MUC,677,595,?,?,0,0,BKK,MUC,2019-03-06 02:43:30,2019-03-07 04:40:30,2019-03-07 00:53:30,1330,59234,0.53,2.85,4.0,4.0,0.0,8.0,5464.0,8253.37
1181,2589,2,ZRH,FCO,660,351,FCO,ARN,280,190,?,?,0,0,ZRH,ARN,2019-01-03 12:36:03,2019-01-04 04:16:03,2019-01-03 21:37:03,541,80277,0.42,3.77,3.0,3.0,0.0,6.0,923.0,1461.48
1182,11608,1,LHR,FCO,745,198,?,?,0,0,?,?,0,0,LHR,FCO,2019-03-27 14:15:20,2019-03-28 02:40:20,2019-03-27 17:33:20,198,83714,0.44,3.59,2.5,0.0,0.0,2.5,897.0,1416.9
1183,9436,2,CPH,FRA,155,202,FRA,FCO,285,121,?,?,0,0,CPH,FCO,2019-03-20 14:18:55,2019-03-20 21:38:55,2019-03-20 19:41:55,323,53038,0.48,2.03,3.5,3.5,0.0,7.0,954.0,929.58
1184,6211,1,PVG,DXB,795,360,?,?,0,0,?,?,0,0,PVG,DXB,2019-03-26 09:51:47,2019-03-26 23:06:47,2019-03-26 15:51:47,360,78696,0.51,2.15,2.0,0.0,0.0,2.0,4004.0,4390.39
1185,478,1,HKG,IST,740,690,?,?,0,0,?,?,0,0,HKG,IST,2019-01-09 19:49:53,2019-01-10 08:09:53,2019-01-10 07:19:53,690,93219,0.71,4.98,2.5,0.0,0.0,2.5,4973.0,17583.53
1186,4824,1,DXB,SYD,1045,935,?,?,0,0,?,?,0,0,DXB,SYD,2019-01-13 13:42:19,2019-01-14 07:07:19,2019-01-14 05:17:19,935,21072,0.71,3.09,2.5,0.0,0.0,2.5,7479.0,16408.18
1187,14100,1,DOH,AMS,910,922,?,?,0,0,?,?,0,0,DOH,AMS,2019-02-13 18:36:28,2019-02-14 09:46:28,2019-02-14 09:58:28,922,35594,0.45,2.78,4.0,0.0,0.0,4.0,3057.0,3824.31
1188,10482,1,FRA,VIE,295,209,?,?,0,0,?,?,0,0,FRA,VIE,2019-01-26 23:02:22,2019-01-27 03:57:22,2019-01-27 02:31:22,209,93628,0.55,3.79,3.0,0.0,0.0,3.0,386.0,804.62
1189,6587,2,ZRH,LHR,370,174,LHR,DXB,660,773,?,?,0,0,ZRH,DXB,2019-01-30 00:13:14,2019-01-30 17:23:14,2019-01-30 16:00:14,947,51781,0.45,0.94,2.5,2.0,0.0,4.5,2961.0,1252.5
1190,8339,1,FRA,DEL,910,608,?,?,0,0,?,?,0,0,FRA,DEL,2019-01-09 21:28:04,2019-01-10 12:38:04,2019-01-10 07:36:04,608,45952,0.79,3.74,3.5,0.0,0.0,3.5,3802.0,11233.39
1191,1461,1,FRA,PVG,1210,986,?,?,0,0,?,?,0,0,FRA,PVG,2019-03-01 21:45:26,2019-03-02 17:55:26,2019-03-02 14:11:26,986,84896,0.62,3.96,3.0,0.0,0.0,3.0,5501.0,13506.06
1192,10863,1,AMS,DXB,1250,945,?,?,0,0,?,?,0,0,AMS,DXB,2019-03-26 00:27:45,2019-03-26 21:17:45,2019-03-26 16:12:45,945,84922,0.36,0.25,4.0,0.0,0.0,4.0,3209.0,288.81
1193,8766,1,FRA,PVG,1220,1034,?,?,0,0,?,?,0,0,FRA,PVG,2019-03-04 16:26:29,2019-03-05 12:46:29,2019-03-05 09:40:29,1034,82126,0.55,1.97,3.0,0.0,0.0,3.0,5501.0,5960.33
1194,12539,2,VIE,FRA,120,216,FRA,DXB,1020,825,?,?,0,0,VIE,DXB,2019-03-02 03:53:31,2019-03-02 22:53:31,2019-03-02 21:14:31,1041,63744,0.68,2.27,3.0,3.0,0.0,6.0,2622.0,4047.32
1195,2567,1,FRA,VIE,300,245,?,?,0,0,?,?,0,0,FRA,VIE,2019-01-13 13:29:39,2019-01-13 18:29:39,2019-01-13 17:34:39,245,38364,0.56,3.31,3.0,0.0,0.0,3.0,386.0,715.49
1196,6709,1,LHR,DEL,725,622,?,?,0,0,?,?,0,0,LHR,DEL,2019-01-24 13:08:32,2019-01-25 01:13:32,2019-01-24 23:30:32,622,31608,0.6,4.43,2.5,0.0,0.0,2.5,4180.0,11110.44
1197,8790,1,PVG,FCO,1240,760,?,?,0,0,?,?,0,0,PVG,FCO,2019-02-02 11:49:14,2019-02-03 08:29:14,2019-02-03 00:29:14,760,92531,0.78,4.44,2.5,0.0,0.0,2.5,5693.0,19716.0
1198,2878,1,DXB,AMS,930,923,?,?,0,0,?,?,0,0,DXB,AMS,2019-01-24 08:10:15,2019-01-24 23:40:15,2019-01-24 23:33:15,923,82960,0.63,3.49,4.0,0.0,0.0,4.0,3209.0,7055.63
1199,10941,1,FRA,VIE,300,166,?,?,0,0,?,?,0,0,FRA,VIE,2019-01-24 12:24:46,2019-01-24 17:24:46,2019-01-24 15:10:46,166,22804,0.75,2.47,3.0,0.0,0.0,3.0,386.0,715.06
1200,5359,1,LHR,DUB,120,506,?,?,0,0,?,?,0,0,LHR,DUB,2019-03-08 13:45:57,2019-03-08 15:45:57,2019-03-08 22:11:57,506,6640,0.78,0.23,2.0,0.0,0.0,2.0,279.0,50.05
1201,5818,2,ZRH,FRA,265,128,FRA,DXB,1020,847,?,?,0,0,ZRH,DXB,2019-01-09 04:03:44,2019-01-10 01:28:44,2019-01-09 20:18:44,975,37985,0.79,2.27,3.5,3.0,0.0,6.5,2961.0,5309.96
1202,2670,1,ZRH,FCO,660,437,?,?,0,0,?,?,0,0,ZRH,FCO,2019-01-09 02:23:43,2019-01-09 13:23:43,2019-01-09 09:40:43,437,74169,0.66,3.73,3.0,0.0,0.0,3.0,431.0,1061.04
1203,998,1,ORD,AMS,890,838,?,?,0,0,?,?,0,0,ORD,AMS,2019-02-19 11:48:08,2019-02-20 02:38:08,2019-02-20 01:46:08,838,37931,0.32,1.1,7.0,0.0,0.0,7.0,4106.0,1445.31
1204,14442,1,CDG,PVG,1250,887,?,?,0,0,?,?,0,0,CDG,PVG,2019-02-14 06:21:49,2019-02-15 03:11:49,2019-02-14 21:08:49,887,63591,0.47,1.62,3.0,0.0,0.0,3.0,5754.0,4381.1
1205,4713,1,FRA,CDG,280,191,?,?,0,0,?,?,0,0,FRA,CDG,2019-03-25 12:27:02,2019-03-25 17:07:02,2019-03-25 15:38:02,191,64620,0.31,4.28,4.0,0.0,0.0,4.0,278.0,368.85
1206,9864,1,FRA,SVO,890,760,?,?,0,0,?,?,0,0,FRA,SVO,2019-03-24 15:48:53,2019-03-25 06:38:53,2019-03-25 04:28:53,760,38057,0.4,3.45,3.0,0.0,0.0,3.0,1257.0,1734.66
1207,9303,1,FRA,PVG,1220,1018,?,?,0,0,?,?,0,0,FRA,PVG,2019-01-31 20:45:16,2019-02-01 17:05:16,2019-02-01 13:43:16,1018,15375,0.59,0.42,3.0,0.0,0.0,3.0,5501.0,1363.15
1208,6178,1,PVG,FCO,1865,1610,?,?,0,0,?,?,0,0,PVG,FCO,2019-03-20 17:24:38,2019-03-22 00:29:38,2019-03-21 20:14:38,1610,10161,0.63,1.28,2.5,0.0,0.0,2.5,5693.0,4590.84
1209,14125,1,DOH,AMS,910,934,?,?,0,0,?,?,0,0,DOH,AMS,2019-01-11 03:30:47,2019-01-11 18:40:47,2019-01-11 19:04:47,934,22491,0.35,3.77,4.0,0.0,0.0,4.0,3057.0,4033.71
1210,4480,2,DXB,PVG,790,527,PVG,SIN,1885,1407,?,?,0,0,DXB,SIN,2019-01-17 13:53:46,2019-01-19 10:28:46,2019-01-18 22:07:46,1934,43998,0.39,3.21,2.0,2.5,0.0,4.5,3630.0,4544.4
1211,11980,1,LHR,BKK,1140,681,?,?,0,0,?,?,0,0,LHR,BKK,2019-02-20 19:28:36,2019-02-21 14:28:36,2019-02-21 06:49:36,681,74182,0.47,2.26,2.0,0.0,0.0,2.0,5947.0,6316.9
1212,7945,1,FCO,PVG,1200,899,?,?,0,0,?,?,0,0,FCO,PVG,2019-02-12 21:39:45,2019-02-13 17:39:45,2019-02-13 12:38:45,899,56618,0.31,0.78,2.5,0.0,0.0,2.5,5693.0,1376.57
1213,13808,1,LHR,PVG,1405,1137,?,?,0,0,?,?,0,0,LHR,PVG,2019-03-15 22:41:39,2019-03-16 22:06:39,2019-03-16 17:38:39,1137,66737,0.53,3.35,2.0,0.0,0.0,2.0,5738.0,10187.82
1214,13865,1,AMS,BKK,1261,805,?,?,0,0,?,?,0,0,AMS,BKK,2019-01-13 21:44:05,2019-01-14 18:45:05,2019-01-14 11:09:05,805,93571,0.71,0.76,4.0,0.0,0.0,4.0,5717.0,3084.89
1215,6872,1,LHR,SVO,960,688,?,?,0,0,?,?,0,0,LHR,SVO,2019-03-08 13:05:50,2019-03-09 05:05:50,2019-03-09 00:33:50,688,45925,0.68,0.41,2.0,0.0,0.0,2.0,1558.0,434.37
1216,9896,1,FRA,MAD,255,122,?,?,0,0,?,?,0,0,FRA,MAD,2019-02-03 05:09:35,2019-02-03 09:24:35,2019-02-03 07:11:35,122,97894,0.77,0.08,3.5,0.0,0.0,3.5,881.0,54.27
1217,8893,1,LHR,SVO,960,754,?,?,0,0,?,?,0,0,LHR,SVO,2019-02-20 08:49:05,2019-02-21 00:49:05,2019-02-20 21:23:05,754,97925,0.7,4.58,2.0,0.0,0.0,2.0,1558.0,4994.95
1218,1526,1,FRA,PVG,1210,1159,?,?,0,0,?,?,0,0,FRA,PVG,2019-01-10 15:30:14,2019-01-11 11:40:14,2019-01-11 10:49:14,1159,12697,0.51,3.44,3.0,0.0,0.0,3.0,5501.0,9650.95
1219,10465,1,FRA,BKK,810,697,?,?,0,0,?,?,0,0,FRA,BKK,2019-01-29 13:49:59,2019-01-30 03:19:59,2019-01-30 01:26:59,697,46022,0.55,3.89,3.0,0.0,0.0,3.0,5589.0,11957.67
1220,7816,1,CDG,PVG,1240,965,?,?,0,0,?,?,0,0,CDG,PVG,2019-01-09 20:12:50,2019-01-10 16:52:50,2019-01-10 12:17:50,965,25868,0.4,0.18,3.0,0.0,0.0,3.0,5754.0,414.29
1221,13528,1,ORD,DXB,1005,919,?,?,0,0,?,?,0,0,ORD,DXB,2019-03-05 02:43:28,2019-03-05 19:28:28,2019-03-05 18:02:28,919,87297,0.8,3.95,5.0,0.0,0.0,5.0,7228.0,22840.48
1222,6398,1,CDG,PVG,1240,918,?,?,0,0,?,?,0,0,CDG,PVG,2019-03-19 10:07:09,2019-03-20 06:47:09,2019-03-20 01:25:09,918,83028,0.67,1.82,3.0,0.0,0.0,3.0,5754.0,7016.43
1223,13614,1,AMS,PVG,1245,1009,?,?,0,0,?,?,0,0,AMS,PVG,2019-03-18 06:14:22,2019-03-19 02:59:22,2019-03-18 23:03:22,1009,54656,0.57,2.17,4.0,0.0,0.0,4.0,5533.0,6843.77
1224,12899,1,ORD,DXB,1005,885,?,?,0,0,?,?,0,0,ORD,DXB,2019-03-06 16:13:52,2019-03-07 08:58:52,2019-03-07 06:58:52,885,53467,0.66,2.7,5.0,0.0,0.0,5.0,7228.0,12880.3
1225,12239,1,LHR,PVG,1430,1172,?,?,0,0,?,?,0,0,LHR,PVG,2019-03-26 07:50:31,2019-03-27 07:40:31,2019-03-27 03:22:31,1172,89042,0.57,1.56,2.0,0.0,0.0,2.0,5738.0,5102.23
1226,7489,1,HKG,IST,735,561,?,?,0,0,?,?,0,0,HKG,IST,2019-03-02 21:05:42,2019-03-03 09:20:42,2019-03-03 06:26:42,561,85841,0.77,2.18,2.5,0.0,0.0,2.5,4973.0,8347.68
1227,4964,2,ORD,FRA,975,730,FRA,FCO,285,135,?,?,0,0,ORD,FCO,2019-02-13 23:40:52,2019-02-14 20:40:52,2019-02-14 14:05:52,865,59644,0.59,0.79,6.0,3.5,0.0,9.5,4807.0,2240.54
1228,3132,2,DXB,PVG,815,567,PVG,ORD,1790,1240,?,?,0,0,DXB,ORD,2019-02-18 00:48:13,2019-02-19 20:13:13,2019-02-19 06:55:13,1807,59657,0.7,1.87,2.0,5.0,0.0,7.0,7228.0,9461.45
1229,10308,1,FRA,AMS,240,193,?,?,0,0,?,?,0,0,FRA,AMS,2019-01-05 09:54:28,2019-01-05 13:54:28,2019-01-05 13:07:28,193,9315,0.66,1.67,5.0,0.0,0.0,5.0,227.0,250.2
1230,1717,2,DOH,LHR,1015,1011,LHR,MUC,510,385,?,?,0,0,DOH,MUC,2019-01-27 05:21:51,2019-01-28 06:46:51,2019-01-28 04:37:51,1396,86821,0.67,0.49,2.0,2.0,0.0,4.0,2671.0,876.89
1231,493,1,HKG,IST,740,677,?,?,0,0,?,?,0,0,HKG,IST,2019-03-04 18:48:41,2019-03-05 07:08:41,2019-03-05 06:05:41,677,17052,0.41,1.55,2.5,0.0,0.0,2.5,4973.0,3160.34
1232,1173,2,DOH,PVG,880,509,PVG,FCO,1740,2164,?,?,0,0,DOH,FCO,2019-02-12 11:51:28,2019-02-14 07:31:28,2019-02-14 08:24:28,2673,2862,0.58,2.18,2.0,2.5,0.0,4.5,2507.0,3169.85
1233,360,1,LHR,DEL,1035,743,?,?,0,0,?,?,0,0,LHR,DEL,2019-02-12 10:35:06,2019-02-13 03:50:06,2019-02-12 22:58:06,743,98498,0.6,0.28,2.5,0.0,0.0,2.5,4180.0,702.24
1234,10681,1,FRA,IST,850,713,?,?,0,0,?,?,0,0,FRA,IST,2019-03-31 12:36:23,2019-04-01 02:46:23,2019-04-01 00:29:23,713,89916,0.68,4.54,3.5,0.0,0.0,3.5,1157.0,3571.89
1235,13123,1,PVG,DXB,795,379,?,?,0,0,?,?,0,0,PVG,DXB,2019-01-06 02:19:40,2019-01-06 15:34:40,2019-01-06 08:38:40,379,5080,0.44,2.66,2.0,0.0,0.0,2.0,4004.0,4686.28
1236,1702,2,DOH,LHR,1015,779,LHR,CDG,385,110,?,?,0,0,DOH,CDG,2019-01-30 10:53:24,2019-01-31 10:13:24,2019-01-31 01:42:24,889,89294,0.31,2.02,2.0,3.0,0.0,5.0,3086.0,1932.45
1237,8231,1,DEL,PVG,855,485,?,?,0,0,?,?,0,0,DEL,PVG,2019-02-04 04:51:35,2019-02-04 19:06:35,2019-02-04 12:56:35,485,22331,0.68,4.34,2.5,0.0,0.0,2.5,2665.0,7864.95
1238,6693,1,LHR,ARN,830,119,?,?,0,0,?,?,0,0,LHR,ARN,2019-01-24 09:21:30,2019-01-24 23:11:30,2019-01-24 11:20:30,119,70299,0.69,2.94,2.5,0.0,0.0,2.5,908.0,1841.97
1239,12054,1,SVO,AMS,990,764,?,?,0,0,?,?,0,0,SVO,AMS,2019-02-02 05:23:12,2019-02-02 21:53:12,2019-02-02 18:07:12,764,30326,0.4,4.75,4.0,0.0,0.0,4.0,1332.0,2530.8
1240,5763,1,PVG,AMS,1210,1264,?,?,0,0,?,?,0,0,PVG,AMS,2019-02-27 19:17:28,2019-02-28 15:27:28,2019-02-28 16:21:28,1264,12470,0.74,0.89,4.0,0.0,0.0,4.0,5533.0,3644.03
1241,14336,1,PVG,DXB,795,360,?,?,0,0,?,?,0,0,PVG,DXB,2019-02-17 10:26:50,2019-02-17 23:41:50,2019-02-17 16:26:50,360,95921,0.77,1.63,2.0,0.0,0.0,2.0,4004.0,5025.42
1242,12088,1,DXB,AMS,930,885,?,?,0,0,?,?,0,0,DXB,AMS,2019-01-24 09:14:32,2019-01-25 00:44:32,2019-01-24 23:59:32,885,26460,0.42,2.1,4.0,0.0,0.0,4.0,3209.0,2830.34
1243,12806,1,PVG,AMS,1200,1280,?,?,0,0,?,?,0,0,PVG,AMS,2019-01-11 06:09:38,2019-01-12 02:09:38,2019-01-12 03:29:38,1280,59254,0.48,3.26,4.0,0.0,0.0,4.0,5533.0,8658.04
1244,13253,1,ORD,AMS,890,811,?,?,0,0,?,?,0,0,ORD,AMS,2019-02-04 14:57:53,2019-02-05 05:47:53,2019-02-05 04:28:53,811,71428,0.76,3.43,7.0,0.0,0.0,7.0,4106.0,10703.52
1245,12436,1,DXB,AMS,910,930,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-17 05:44:11,2019-02-17 20:54:11,2019-02-17 21:14:11,930,4943,0.52,2.16,4.0,0.0,0.0,4.0,3209.0,3604.35
1246,2391,1,PVG,DXB,795,363,?,?,0,0,?,?,0,0,PVG,DXB,2019-02-01 01:17:06,2019-02-01 14:32:06,2019-02-01 07:20:06,363,50819,0.41,2.31,2.0,0.0,0.0,2.0,4004.0,3792.19
1247,13066,2,DXB,PVG,815,434,PVG,SIN,1850,1326,?,?,0,0,DXB,SIN,2019-03-20 08:43:09,2019-03-22 05:08:09,2019-03-21 14:03:09,1760,98235,0.41,4.73,2.0,2.5,0.0,4.5,3630.0,7039.66
1248,6600,1,PVG,SVO,1100,709,?,?,0,0,?,?,0,0,PVG,SVO,2019-01-13 20:04:43,2019-01-14 14:24:43,2019-01-14 07:53:43,709,26580,0.5,0.97,2.0,0.0,0.0,2.0,4254.0,2063.19
1249,10911,1,FRA,DXB,995,790,?,?,0,0,?,?,0,0,FRA,DXB,2019-01-18 12:09:16,2019-01-19 04:44:16,2019-01-19 01:19:16,790,82864,0.58,2.93,3.0,0.0,0.0,3.0,3008.0,5111.8
1250,9933,1,FRA,DXB,995,939,?,?,0,0,?,?,0,0,FRA,DXB,2019-02-13 00:14:43,2019-02-13 16:49:43,2019-02-13 15:53:43,939,24689,0.45,4.61,3.0,0.0,0.0,3.0,3008.0,6240.1
1251,12456,1,DXB,AMS,900,852,?,?,0,0,?,?,0,0,DXB,AMS,2019-02-13 20:26:13,2019-02-14 11:26:13,2019-02-14 10:38:13,852,26105,0.73,4.78,4.0,0.0,0.0,4.0,3209.0,11197.48
1252,8739,1,FRA,PVG,1220,1010,?,?,0,0,?,?,0,0,FRA,PVG,2019-03-09 07:17:58,2019-03-10 03:37:58,2019-03-10 00:07:58,1010,71551,0.31,2.46,3.0,0.0,0.0,3.0,5501.0,4195.06
1253,7972,1,FCO,PVG,1360,1293,?,?,0,0,?,?,0,0,FCO,PVG,2019-01-24 12:12:44,2019-01-25 10:52:44,2019-01-25 09:45:44,1293,61017,0.6,4.17,2.5,0.0,0.0,2.5,5693.0,14243.89
1254,5777,1,PVG,AMS,840,937,?,?,0,0,?,?,0,0,PVG,AMS,2019-03-16 15:40:37,2019-03-17 05:40:37,2019-03-17 07:17:37,937,87791,0.43,4.83,4.0,0.0,0.0,4.0,5533.0,11491.49
1255,5464,1,HKG,MAD,615,592,?,?,0,0,?,?,0,0,HKG,MAD,2019-03-12 12:16:47,2019-03-12 22:31:47,2019-03-12 22:08:47,592,50472,0.68,3.06,2.5,0.0,0.0,2.5,6524.0,13575.14
1256,9072,1,SIN,CDG,795,654,?,?,0,0,?,?,0,0,SIN,CDG,2019-02-15 07:07:29,2019-02-15 20:22:29,2019-02-15 18:01:29,654,67677,0.55,1.67,3.5,0.0,0.0,3.5,6659.0,6116.29
1257,4617,1,FRA,DXB,1020,828,?,?,0,0,?,?,0,0,FRA,DXB,2019-01-24 06:17:53,2019-01-24 23:17:53,2019-01-24 20:05:53,828,30518,0.31,4.87,3.0,0.0,0.0,3.0,3008.0,4541.18
1258,10765,1,FRA,CDG,290,155,?,?,0,0,?,?,0,0,FRA,CDG,2019-01-19 08:39:33,2019-01-19 13:29:33,2019-01-19 11:14:33,155,7676,0.38,3.91,4.0,0.0,0.0,4.0,278.0,413.05
1259,12094,1,DXB,SYD,1045,972,?,?,0,0,?,?,0,0,DXB,SYD,2019-01-17 15:12:04,2019-01-18 08:37:04,2019-01-18 07:24:04,972,63957,0.3,3.35,2.5,0.0,0.0,2.5,7479.0,7516.4
1260,6152,1,PVG,DXB,795,375,?,?,0,0,?,?,0,0,PVG,DXB,2019-03-04 04:35:47,2019-03-04 17:50:47,2019-03-04 10:50:47,375,27593,0.44,4.47,2.0,0.0,0.0,2.0,4004.0,7875.07
1261,14287,1,PVG,MAD,1315,1185,?,?,0,0,?,?,0,0,PVG,MAD,2019-01-22 20:12:21,2019-01-23 18:07:21,2019-01-23 15:57:21,1185,43055,0.64,2.59,2.5,0.0,0.0,2.5,6376.0,10568.86
1262,9893,1,FRA,VIE,295,166,?,?,0,0,?,?,0,0,FRA,VIE,2019-01-14 05:15:10,2019-01-14 10:10:10,2019-01-14 08:01:10,166,16651,0.7,0.29,3.0,0.0,0.0,3.0,386.0,78.36
1263,1582,1,FRA,PVG,1210,982,?,?,0,0,?,?,0,0,FRA,PVG,2019-01-03 00:24:38,2019-01-03 20:34:38,2019-01-03 16:46:38,982,51652,0.59,0.19,3.0,0.0,0.0,3.0,5501.0,616.66
1264,12577,1,DOH,AMS,1140,1163,?,?,0,0,?,?,0,0,DOH,AMS,2019-03-25 23:09:16,2019-03-26 18:09:16,2019-03-26 18:32:16,1163,45508,0.6,0.71,4.0,0.0,0.0,4.0,3057.0,1302.28
1265,12148,1,DXB,AMS,930,852,?,?,0,0,?,?,0,0,DXB,AMS,2019-03-18 15:06:11,2019-03-19 06:36:11,2019-03-19 05:18:11,852,90379,0.55,1.88,4.0,0.0,0.0,4.0,3209.0,3318.11
1266,1710,1,LHR,PVG,1040,763,?,?,0,0,?,?,0,0,LHR,PVG,2019-02-01 18:35:08,2019-02-02 11:55:08,2019-02-02 07:18:08,763,49659,0.31,3.56,2.0,0.0,0.0,2.0,5738.0,6332.46
1267,1705,1,LHR,PVG,1040,810,?,?,0,0,?,?,0,0,LHR,PVG,2019-02-07 01:41:07,2019-02-07 19:01:07,2019-02-07 15:11:07,810,60860,0.67,4.97,2.0,0.0,0.0,2.0,5738.0,19106.97
1268,9369,1,DOH,PVG,880,501,?,?,0,0,?,?,0,0,DOH,PVG,2019-02-03 08:25:08,2019-02-03 23:05:08,2019-02-03 16:46:08,501,74935,0.34,3.11,2.0,0.0,0.0,2.0,4220.0,4462.23
1269,12380,1,FCO,DUB,605,549,?,?,0,0,?,?,0,0,FCO,DUB,2019-01-05 21:33:52,2019-01-06 07:38:52,2019-01-06 06:42:52,549,3799,0.79,4.52,2.5,0.0,0.0,2.5,1171.0,4181.41
